id,name,latitude,longitude,x_utm,y_utm,category,rating,review,price_level,address,url,services,open_hours,hotspot_score,cluster_id,competitor_density_500m,competitor_density_1km,nearest_neighbor_dist_m,same_category_density_500m,dist_to_cluster_centroid_m,review_log,source_category,source_file,source_table
36981,Honey & Smoke  Open Fire Bistro,-8.5132008,115.2606995,308549.5247746082,9058536.00977155,Grill,4.6,504,0,"Jl. Monkey Forest No.67B, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Honey+%26+Smoke:+Open+Fire+Bistro/data=!4m7!3m6!1s0x2dd23dcfc9d4eb09:0x99935286c7cc0179!8m2!3d-8.5132008!4d115.2606995!16s%2Fg%2F11sbpcyldb!19sChIJCevUyc890i0ReQHMx4ZSk5k?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""None - 22:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 22:00""}]",7.336235636537233e-09,12.0,29,76,21937.75059582342,0,261.37177638954137,6.22455842927536,,,
36982,Laka Leke,-8.5202716,115.2574513,308195.4023678371,9057752.344409889,Balinese restaurant,4.6,2713,0,"Jl. Nyuh Bojog No.32, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","https://www.google.com/maps/place/Laka+Leke/@-8.5202716,115.2574513,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd23d0b09b443e9:0x8329ad2e25eb285a!8m2!3d-8.5202716!4d115.2574513!16s%2Fg%2F1pzrfpq_7?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""09:00 - 23:00""}, {""day"": ""Monday"", ""hours"": ""09:00 - 23:00""}]",3.494580611871479e-09,12.0,8,48,246.82255626684974,2,1118.1678552131357,7.906178840394815,,,
36983,Milk & Madu Ubud (Milk madu),-8.5063254,115.2624265,308736.26378238894,9059297.306146018,Cafe,4.5,3952,0,"Jl. Suweta No.3, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","https://www.google.com/maps/place/Milk+%26+Madu+Ubud/@-8.5063254,115.2624265,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd23d6a8e890949:0x6e63b6b7b41f0060!8m2!3d-8.5063254!4d115.2624265!16s%2Fg%2F11f_x4s3f9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""07:00 - 22:00""}]",7.593176432286776e-09,12.0,37,75,540.3452262171239,0,522.4999309037345,8.282230063296685,,,
36984,Wanara Spice,-8.516666,115.2589677,308360.56838830013,9058151.888811767,Balinese restaurant,4.7,214,0,"F7V3+XV, Jl. Raya Ubud, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Wanara+Spice/data=!4m7!3m6!1s0x2dd223a862b744e9:0x4e622d78fb26bdf6!8m2!3d-8.516666!4d115.2589677!16s%2Fg%2F11fl7vx9gk!19sChIJ6US3Yqgj0i0R9r0m-3gtYk4?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""07:00 - 22:00""}]",4.9859855593787635e-09,12.0,17,61,406.33262739123705,3,685.858703894657,5.3706380281276624,,,
36985,Nostimo Greek Grill Ubud,-8.5224852,115.2628385,308789.6539649195,9057510.182284702,Greek restaurant,4.6,1640,0,"Jl. Raya Pengosekan Ubud No.108, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Nostimo+Greek+Grill+Ubud/data=!4m7!3m6!1s0x2dd23d74f8ebf2d1:0x5b7deda11bdb62c0!8m2!3d-8.5224852!4d115.2628385!16s%2Fg%2F11d_8rl13g!19sChIJ0fLr-HQ90i0RwGLbG6HtfVs?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""11:00 - 21:30""}, {""day"": ""Wednesday"", ""hours"": ""11:00 - 21:30""}, {""day"": ""Thursday"", ""hours"": ""11:00 - 21:30""}, {""day"": ""Friday"", ""hours"": ""11:00 - 21:30""}, {""day"": ""Saturday"", ""hours"": ""11:00 - 21:30""}, {""day"": ""Sunday"", ""hours"": ""11:00 - 21:30""}, {""day"": ""Monday"", ""hours"": ""11:00 - 21:30""}]",3.5835134490962572e-09,12.0,14,38,19858.10581470475,0,1291.3881294809705,7.403061091090091,,,
36986,Warung Rama,-8.5251829,115.2567857,308124.5672521617,9057208.806085726,Balinese restaurant,4.8,786,0,"Jl. Hanoman No.44B, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Warung+Rama/data=!4m7!3m6!1s0x2dd23d0a6344050b:0xeedf3721f3a54114!8m2!3d-8.5251829!4d115.2567857!16s%2Fg%2F11cp7j5_z3!19sChIJCwVEYwo90i0RFEGl8yE33-4?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""09:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""09:00 - 22:00""}]",2.522271193174259e-09,34.0,8,27,302.2910109550815,1,127.58759024167905,6.668228248417403,,,
36987,Warung Pondok Madu,-8.5165163,115.2660894,309144.6269532403,9058171.968730913,Barbecue restaurant,4.6,3153,0,"Jalan Jatayu Tebesaya, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Warung+Pondok+Madu/data=!4m7!3m6!1s0x2dd23d718adbada5:0xa6bac19b77cf6546!8m2!3d-8.5165163!4d115.2660894!16s%2Fg%2F11cs1kw0l3!19sChIJpa3binE90i0RRmXPd5vBuqY?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""10:00 - 23:00""}, {""day"": ""Monday"", ""hours"": ""10:00 - 23:00""}]",4.3991307908207715e-09,12.0,11,61,1980.6101212920996,0,814.6148596497812,8.056426767522984,,,
36988,La Baracca Bali (Ubud),-8.503982,115.2636298,308867.59424977575,9059557.08805022,Italian restaurant,4.5,1218,0,"Jl. Suweta No.16, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/La+Baracca+Bali+%28Ubud%29/data=!4m7!3m6!1s0x2dd23df646ac13a3:0x3bc4c1319a66d47d!8m2!3d-8.503982!4d115.2636298!16s%2Fg%2F11j405jk1h!19sChIJoxOsRvY90i0RfdRmmjHBxDs?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""None - 22:15""}, {""day"": ""Wednesday"", ""hours"": ""None - 22:15""}, {""day"": ""Thursday"", ""hours"": ""None - 22:15""}, {""day"": ""Friday"", ""hours"": ""None - 22:15""}, {""day"": ""Saturday"", ""hours"": ""None - 22:15""}, {""day"": ""Sunday"", ""hours"": ""None - 22:15""}, {""day"": ""Monday"", ""hours"": ""None - 22:15""}]",5.6218287105367844e-09,12.0,22,59,589.7901085076512,0,808.6299631648192,7.105786129481271,,,
36989,Warung tradisi ubud,-8.5097481,115.2638474,308894.41338300786,9058919.446247548,Restaurant,4.9,536,0,"Jl. Goutama No.20, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Warung+tradisi+ubud/data=!4m7!3m6!1s0x2dd23d8376446327:0xcea46514445bea43!8m2!3d-8.5097481!4d115.2638474!16s%2Fg%2F11tbx2g9bn!19sChIJJ2NEdoM90i0RQ-pbRBRlpM4?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""None - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""None - 21:00""}, {""day"": ""Thursday"", ""hours"": ""None - 21:00""}, {""day"": ""Friday"", ""hours"": ""None - 21:00""}, {""day"": ""Saturday"", ""hours"": ""None - 21:00""}, {""day"": ""Sunday"", ""hours"": ""None - 21:00""}, {""day"": ""Monday"", ""hours"": ""None - 21:00""}]",8.368181333368154e-09,12.0,42,75,62.40775043633548,12,309.6831078281436,6.285998094508865,,,
36990,Warung Krisna,-8.5075277,115.266416,309176.1333276028,9059166.296936126,Balinese restaurant,4.7,885,0,"Jl. Sandat No.8, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Warung+Krisna/data=!4m7!3m6!1s0x2dd23d698211640f:0x6da9ae53f27ca8f0!8m2!3d-8.5075277!4d115.266416!16s%2Fg%2F11d_70m4v0!19sChIJD2QRgmk90i0R8Kh88lOuqW0?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""None - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""None - 22:00""}, {""day"": ""Thursday"", ""hours"": ""None - 22:00""}, {""day"": ""Friday"", ""hours"": ""None - 22:00""}, {""day"": ""Saturday"", ""hours"": ""None - 22:00""}, {""day"": ""Sunday"", ""hours"": ""None - 22:00""}, {""day"": ""Monday"", ""hours"": ""None - 22:00""}]",6.3335097468770895e-09,12.0,33,70,243.494463355527,4,677.3099161172318,6.786716950605081,,,
36991,Ubud Warung,-8.5158127,115.2638253,308894.98974696954,9058248.670876315,Indonesian restaurant,4.6,590,0,"Jl. Hanoman No.56, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","https://www.google.com/maps/place/Ubud+Warung/@-8.5158127,115.2638253,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd23d44abba8b7b:0xa733a3e1f144eb31!8m2!3d-8.5158127!4d115.2638253!16s%2Fg%2F11h9zvhq80?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Friday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 22:30""}, {""day"": ""Monday"", ""hours"": ""08:00 - 22:30""}]",5.8012375797593195e-09,12.0,19,69,297.144972500561,2,609.7583005676373,6.3818160174060985,,,
36992,Dining Corner Restaurant,-8.5078023,115.2393179,306192.55705872294,9059122.460678238,Restaurant,4.8,200,0,"Jl. Raya Sayan, Sayan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","https://www.google.com/maps/place/Dining+Corner+Restaurant/@-8.5078023,115.2393179,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd23d1f74bc035b:0xb4139699fb5bff10!8m2!3d-8.5078023!4d115.2393179!16s%2Fg%2F11h1ny1c4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""07:00 - 18:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 18:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 18:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 18:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 18:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 18:00""}, {""day"": ""Monday"", ""hours"": ""07:00 - 18:00""}]",1.1029690493430098e-09,-1.0,2,11,435.99138596163607,1,1000.0,5.303304908059076,,,
36993,Mozaic,-8.4948502,115.2532942,307725.0036874603,9060561.982686503,French restaurant,4.6,1248,0,"Jl. Raya Sanggingan, Kedewatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","https://www.google.com/maps/place/Mozaic/@-8.4948502,115.2532942,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd23d30b9e78c4d:0x4332678847f3b761!8m2!3d-8.4948502!4d115.2532942!16s%2Fg%2F1tgqfv31?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""12:00 - 00:30""}, {""day"": ""Wednesday"", ""hours"": ""12:00 - 00:30""}, {""day"": ""Thursday"", ""hours"": ""12:00 - 00:30""}, {""day"": ""Friday"", ""hours"": ""12:00 - 00:30""}, {""day"": ""Saturday"", ""hours"": ""12:00 - 00:30""}, {""day"": ""Sunday"", ""hours"": ""12:00 - 00:30""}, {""day"": ""Monday"", ""hours"": ""12:00 - 00:30""}]",1.8695477771632226e-09,-1.0,7,17,3164.567369099926,0,1000.0,7.130098510125578,,,
36994,The Restaurant at Tandjung Sari,-8.688802,115.265624,309179.6923461086,9039116.318091508,Restaurant,4.7,475,0,"Jl. Danau Tamblingan No.41, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia",https://www.google.com/maps/place/The+Restaurant+at+Tandjung+Sari/data=!4m7!3m6!1s0x2dd241cb6600a57f:0xe4bb0dea6baf1935!8m2!3d-8.688802!4d115.265624!16s%2Fg%2F1ptw31syz!19sChIJf6UAZstB0i0RNRmva-oNu-Q?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Friday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Monday"", ""hours"": ""06:30 - 23:00""}]",6.666207505095661e-09,5.0,32,68,206.0180595281652,15,1055.9979949106755,6.16541785423142,,,
36995,Warung Umah Bali,-8.4465234,115.2580221,308221.6535376173,9065909.431096628,Balinese restaurant,5.0,505,0,"Jl. Keliki Kawan, Kelusa, Kec. Payangan, Kabupaten Gianyar, Bali 80561, Indonesia","https://www.google.com/maps/place/Warung+Umah+Bali/@-8.4465234,115.2580221,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd223b6529fea71:0x636684e61f8f02dc!8m2!3d-8.4465234!4d115.2580221!16s%2Fg%2F11gyd4hk11?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""None - 22:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""10:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""10:00 - 22:00""}]",1.786757953680045e-10,-1.0,0,0,2607.499467920314,0,1000.0,6.226536669287466,,,
36996,Kayuputi,-8.8134972,115.2284047,305148.3956855714,9025305.279467678,Restaurant,4.8,725,0,"Kawasan Pariwisata, Jalan Nusa Dua, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80363, Indonesia",https://www.google.com/maps/place/Kayuputi/data=!4m7!3m6!1s0x2dd25cd3081dfb9b:0x90a0dc32239a9920!8m2!3d-8.8134972!4d115.2284047!16s%2Fg%2F11gzx40zg!19sChIJm_sdCNNc0i0RIJmaIzLcoJA?authuser=0&hl=en&rclk=1,,[],1.165238246804895e-09,-1.0,3,13,714.0246225719096,0,1000.0,6.587550014824796,,,
36997,Ji Restaurant Bali,-8.6586879,115.1305736,294299.83515016,9042376.655610066,Japanese restaurant,4.6,1111,0,"Jalan Pantai Batu Bolong, Canggu Beach, Canggu, Kuta Utara, Canggu, Kabupaten Badung, Bali 80361, Indonesia","https://www.google.com/maps/place/Ji+Restaurant+Bali/@-8.6586879,115.1305736,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd2478632a95559:0x2e566185a52e5744!8m2!3d-8.6586879!4d115.1305736!16s%2Fg%2F11bzrg5fcy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""None - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""None - 23:00""}, {""day"": ""Thursday"", ""hours"": ""None - 23:00""}, {""day"": ""Friday"", ""hours"": ""None - 23:00""}, {""day"": ""Saturday"", ""hours"": ""None - 23:00""}, {""day"": ""Sunday"", ""hours"": ""None - 23:00""}, {""day"": ""Monday"", ""hours"": ""None - 23:00""}]",4.693811763804903e-09,0.0,20,48,164.99030379196515,1,802.5967489444207,7.013915474810528,,,
36998,Warung Janggar Ulam,-8.5235274,115.2757417,310210.8450858053,9057401.273913324,Seafood restaurant,4.4,1185,0,"F7GG+H7Q, Jl. Raya Teges kangin, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","https://www.google.com/maps/place/Warung+Janggar+Ulam/@-8.5235274,115.2757417,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd23d78cc6b98b5:0x43ed8b2dc67f704b!8m2!3d-8.5235274!4d115.2757417!16s%2Fg%2F1pzsc1j30?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""None - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""None - 22:00""}, {""day"": ""Thursday"", ""hours"": ""None - 22:00""}, {""day"": ""Friday"", ""hours"": ""None - 22:00""}, {""day"": ""Saturday"", ""hours"": ""None - 22:00""}, {""day"": ""Sunday"", ""hours"": ""None - 22:00""}, {""day"": ""Monday"", ""hours"": ""Closed""}]",1.6522966885067582e-09,7.0,8,13,451.51276167321686,1,175.41180616366702,7.078341579557671,,,
36999,Hujan Locale  Modern Indonesian Restaurant,-8.5073,115.265031,309023.52206086775,9059190.798180671,Indonesian restaurant,4.6,1730,0,"Jl. Sri Wedari No.5, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://www.google.com/maps/place/Hujan+Locale:+Modern+Indonesian+Restaurant/data=!4m7!3m6!1s0x2dd23d4f53d597a3:0x46f26e5d7a6aee8!8m2!3d-8.5073!4d115.265031!16s%2Fg%2F11b7w2_dqg!19sChIJo5fVU0890i0R6K6m1-UmbwQ?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 22:00""}]",7.255383199332149e-09,12.0,35,71,135.33773656679256,4,573.8661362035265,7.456454555176209,,,
37000,Ulu Cliffhouse,-8.8143654,115.0914686,290082.6061171896,9025135.081716202,Fusion restaurant,4.4,2156,0,"Uluwatu, Jl. Labuansait No.315, Kabupaten Badung, Bali 80361, Indonesia","https://www.google.com/maps/place/Ulu+Cliffhouse/@-8.8143654,115.0914686,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd24ff8e53a2b95:0xad9e68ed2ad3dc06!8m2!3d-8.8143654!4d115.0914686!16s%2Fg%2F11g9fmtj8x?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 00:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 00:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 22:00""}]",5.445417236236775e-09,4.0,27,51,15229.9660012084,0,907.4873753117134,7.676473646389156,,,
37001,Mana Uluwatu Restaurant & Bar,-8.8187978,115.0880469,289708.63153882837,9024642.866756469,Restaurant,4.5,1757,0,"Pantai Suluban St, Pecatu, South Kuta, Badung Regency, Bali 80361, Indonesia",https://www.google.com/maps/place/Mana+Uluwatu+Restaurant+%26+Bar/data=!4m7!3m6!1s0x2dd24fd1e8e55d29:0x950a7a4cd9ba85ab!8m2!3d-8.8187978!4d115.0880469!16s%2Fg%2F11g0pzdxlh!19sChIJKV3l6NFP0i0Rq4W62Ux6CpU?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Sunday"", ""hours"": ""07:00 - 23:00""}, {""day"": ""Monday"", ""hours"": ""07:00 - 23:00""}]",4.374973098982464e-09,4.0,22,46,391.3696620738731,11,1321.3414049184012,7.471932078245122,,,
37002,La Terrazza Uluwatu,-8.8152298,115.0887221,289780.9029137829,9025037.92182103,Italian restaurant,4.4,494,0,"53MQ+VFW, Pantai Suluban St Jl. Labuansait, Pecatu, South Kuta, Badung Regency, Bali 80361, Indonesia",https://www.google.com/maps/place/La+Terrazza+Uluwatu/data=!4m7!3m6!1s0x2dd24f356f0acb11:0x78ec1e85e7964c0!8m2!3d-8.8152298!4d115.0887221!16s%2Fg%2F11t614zr2z!19sChIJEcsKbzVP0i0RwGR5XujBjgc?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Sunday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 21:00""}]",4.75005638660717e-09,4.0,19,47,398.7773948021309,1,1199.9032732866294,6.20455776256869,,,
37003,La Baracca Bali (Uluwatu),-8.8163727,115.0961684,290600.84616836265,9024915.68201404,Italian restaurant,4.5,1528,0,"Jl. Labuansait No.10, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia","https://www.google.com/maps/place/La+Baracca+Bali+(Uluwatu)/@-8.8163727,115.0961684,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd24555c40a5b37:0x4a2aa00904e3aa23!8m2!3d-8.8163727!4d115.0961684!16s%2Fg%2F11ddzpjkrx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDkxOC4xIKXMDSoASAFQAw%3D%3D",,"[{""day"": ""Tuesday"", ""hours"": ""None - 23:15""}, {""day"": ""Wednesday"", ""hours"": ""None - 23:15""}, {""day"": ""Thursday"", ""hours"": ""None - 23:15""}, {""day"": ""Friday"", ""hours"": ""None - 23:15""}, {""day"": ""Saturday"", ""hours"": ""None - 23:15""}, {""day"": ""Sunday"", ""hours"": ""None - 23:15""}, {""day"": ""Monday"", ""hours"": ""None - 23:15""}]",5.6928438665344925e-09,4.0,27,54,8.52806460007349,2,389.087319419004,7.332369205929062,,,
37004,Bartolo Bali | Uluwatu,-8.8136516,115.1099496,292115.6240695027,9025224.370527886,French restaurant,4.6,368,0,"Uluwatu, Jl. Labuansait, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://www.google.com/maps/place/Bartolo+Bali+%7C+Uluwatu/data=!4m7!3m6!1s0x2dd24545a91db69b:0xc947bc6c9491b59!8m2!3d-8.8136516!4d115.1099496!16s%2Fg%2F11rw7cjqjp!19sChIJm7YdqUVF0i0RWRtJycZ7lAw?authuser=0&hl=en&rclk=1,,"[{""day"": ""Tuesday"", ""hours"": ""17:00 - 00:00""}, {""day"": ""Wednesday"", ""hours"": ""17:00 - 00:00""}, {""day"": ""Thursday"", ""hours"": ""17:00 - 00:00""}, {""day"": ""Friday"", ""hours"": ""17:00 - 00:00""}, {""day"": ""Saturday"", ""hours"": ""17:00 - 00:00""}, {""day"": ""Sunday"", ""hours"": ""17:00 - 00:00""}, {""day"": ""Monday"", ""hours"": ""17:00 - 00:00""}]",3.6421290151557113e-09,4.0,17,36,15407.293055000453,0,1156.953668722705,5.910796644040527,,,
