id,name,rating,review,price_level,category,services,address,open_hours,phone,latitude,longitude,url,cluster,source_category,source_file,source_table,rejection_reason
10626,Sentra Wisata Kuliner Babatan Indah (Food court),0.0,0,0,,,"Perumahan Babatan Indah, Babatan, Kec. Wiyung, Surabaya, Jawa Timur 60227",[object Object],,-7.3097625,112.674051,https://www.google.com/maps/place/Sentra+Wisata+Kuliner+Babatan+Indah/data=!4m7!3m6!1s0x2dd7fd245e02bf05:0x5390791dde5fb69!8m2!3d-7.3097625!4d112.674051!16s%2Fg%2F11t_zd5wcv!19sChIJBb8CXiT91y0Rafvl3ZEHOQU?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10636,Sentra Kuliner Jl Raya Ponti (Restaurant),0.0,0,0,,,"HP44+J44, Perum Pondok Jati Jl. Raya Ponti, Wismasarinadi, Magersari, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61252",[object Object],,-7.4434882,112.7053238,"https://www.google.com/maps/place/Sentra+Kuliner+Jl+Raya+Ponti/@-7.4434882,112.7053238,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd7e14f11cc30a5:0xb8c232a3516eea83!8m2!3d-7.4434882!4d112.7053238!16s%2Fg%2F11w9nfhrth?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10649,Depot Sobek Kwek (Sentra PKL Indrapura) (Brunch restaurant),0.0,0,0,,,"Sentra Kuliner Indrapura Raya No 1, Jl. Indrapura, Krembangan Sel., Kec. Krembangan, Surabaya, Jawa Timur 60175",[object Object],0878-5588-6965,-7.2439209,112.7367418,"https://www.google.com/maps/place/Depot+Sobek+Kwek+(Sentra+PKL+Indrapura)/@-7.2439209,112.7367418,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd7f93e5b2485a5:0xd32082a3ecc440b4!8m2!3d-7.2439209!4d112.7367418!16s%2Fg%2F11b6s58z8s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10659,Seraya (Restaurant),0.0,0,0,,,"5228+6WJ, Jl. Yos Sudarso, Kp. Pelita, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444","[{""day"": ""Sunday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Monday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 21:00""}]",,1.1505766,104.0172746,"https://www.google.com/maps/place/Seraya/@1.1505766,104.0172746,17z/data=!3m1!4b1!4m6!3m5!1s0x31d989ca0d4df13b:0xe6736fa9ecfa8d3e!8m2!3d1.1505766!4d104.0172746!16s%2Fg%2F11h4wl29dq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10688,Sentra Kuliner Bongso Wetan (Restaurant),0.0,0,0,,,"Jl. Perum Griya Kencana No.1c 28, Perum Graha Kencana, Mojosarirejo, Kec. Driyorejo, Kabupaten Gresik, Jawa Timur 61177","[{""day"": ""Sunday"", ""hours"": ""08:00 - 17:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 20:00""}]",0813-3252-9125,-7.3438783,112.5880995,"https://www.google.com/maps/place/Sentra+Kuliner+Bongso+Wetan/@-7.3438783,112.5880995,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7807b2aec48791:0x10bd29a337402cb!8m2!3d-7.3438783!4d112.5880995!16s%2Fg%2F11h_ft03fb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10716,Rm Anna (Restaurant),0.0,0,0,,,"Jl. Teuku Umar No.1, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],,1.1488362,104.0178617,"https://www.google.com/maps/place/Rm+Anna/@1.1488362,104.0178617,17z/data=!3m1!4b1!4m6!3m5!1s0x31d9895fa0e15017:0x538f109757d322bb!8m2!3d1.1488362!4d104.0178617!16s%2Fg%2F11hf2ct4rn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10730,Kuliner Nusantara (Nasi goreng restaurant),0.0,0,0,,,"Kepri Mall, Jl. Ahmad Yani, Sukajadi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444","[{""day"": ""Sunday"", ""hours"": ""10:30 - 18:00""}, {""day"": ""Monday"", ""hours"": ""10:00 - 19:00""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 19:00""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 19:00""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 19:00""}, {""day"": ""Friday"", ""hours"": ""10:00 - 19:00""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 18:00""}]",0813-7248-1222,1.100331,104.036339,https://www.google.com/maps/place/Kuliner+Nusantara/data=!4m7!3m6!1s0x31d98ecca06aff63:0xe2114611953e3ab7!8m2!3d1.100331!4d104.036339!16s%2Fg%2F11b7ssj1py!19sChIJY_9qoMyO2TERtzo-lRFGEeI?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10735,Warung Makan Siadari (Restaurant),0.0,0,0,,,"Jl. Muara Takus No.195, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29453","[{""day"": ""Sunday"", ""hours"": ""06:00 - 00:00""}, {""day"": ""Monday"", ""hours"": ""06:00 - 00:00""}, {""day"": ""Tuesday"", ""hours"": ""06:00 - 00:00""}, {""day"": ""Wednesday"", ""hours"": ""06:00 - 00:00""}, {""day"": ""Thursday"", ""hours"": ""06:00 - 00:00""}, {""day"": ""Friday"", ""hours"": ""06:00 - 00:00""}, {""day"": ""Saturday"", ""hours"": ""06:00 - 00:00""}]",0821-9654-5763,1.151829,104.0140169,"https://www.google.com/maps/place/Warung+Makan+Siadari/@1.151829,104.0140169,17z/data=!3m1!4b1!4m6!3m5!1s0x31d989c767afab5d:0xc1e9a47bafc54c44!8m2!3d1.151829!4d104.0140169!16s%2Fg%2F11w9_ft2st?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10740,Dapur Mak Nya (Indonesian restaurant),0.0,0,0,,,"42X7+95Q, Foodstreet Nagoya Hill Ground Floor, JL. Teuku Umar, Kp. Seraya, Batam, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 433988,1.1484656,104.0129993,"https://www.google.com/maps/place/Dapur+Mak+Nya/@1.1484656,104.0129993,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98988acbaee35:0x20d48129eb625f8c!8m2!3d1.1484656!4d104.0129993!16s%2Fg%2F1pzrm3mjp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10757,WARUNG MISO MAMAK ROSE (Indonesian restaurant),0.0,0,0,,,"42X7+JF8, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444",[object Object],,1.149028,104.0136928,"https://www.google.com/maps/place/WARUNG+MISO+MAMAK+ROSE/@1.149028,104.0136928,17z/data=!3m1!4b1!4m6!3m5!1s0x31d9890005447f5f:0x184581ae13e492b1!8m2!3d1.149028!4d104.0136928!16s%2Fg%2F11w24dqwpn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",5.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10761,Warjo (Warung Jowo) (Indonesian restaurant),0.0,0,0,,,"Komplek, JL Imam Bonjol-Nagoya, Jl. Nagoya Garden No.64 Bl F, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29454",[object Object],,1.1484306,104.0145512,https://www.google.com/maps/place/Warjo+%28Warung+Jowo%29/data=!4m7!3m6!1s0x31d98907e51f975f:0x9ff481c7e9f5854d!8m2!3d1.1484306!4d104.0145512!16s%2Fg%2F11vkhm7dzw!19sChIJX5cf5QeJ2TERTYX16ceB9J8?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10765,Kiki Rumah Makan (Padang restaurant),0.0,0,0,,,"42X7+C76, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444","[{""day"": ""Sunday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 21:00""}]",(0778) 455283,1.1485404,104.0131421,https://www.google.com/maps/place/Kiki+Rumah+Makan/data=!4m7!3m6!1s0x31d9898f53218d57:0xd7578ba63e37db04!8m2!3d1.1485404!4d104.0131421!16s%2Fg%2F1pzsj7xsr!19sChIJV40hU4-J2TERBNs3PqaLV9c?authuser=0&hl=en&rclk=1,0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10771,Ok (Restaurant),0.0,0,0,,,"42X8+87Q, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444","[{""day"": ""Sunday"", ""hours"": ""10:00 - 21:30""}, {""day"": ""Monday"", ""hours"": ""10:00 - 21:30""}, {""day"": ""Tuesday"", ""hours"": ""10:00 - 21:30""}, {""day"": ""Wednesday"", ""hours"": ""10:00 - 21:30""}, {""day"": ""Thursday"", ""hours"": ""10:00 - 21:30""}, {""day"": ""Friday"", ""hours"": ""10:00 - 21:30""}, {""day"": ""Saturday"", ""hours"": ""10:00 - 21:30""}]",,1.1483384,104.0157322,https://www.google.com/maps/place/Ok/data=!4m7!3m6!1s0x31d989dfe1d60529:0xcb3c9ff91027b990!8m2!3d1.1483384!4d104.0157322!16s%2Fg%2F11j6fv4ypj!19sChIJKQXW4d-J2TERkLknEPmfPMs?authuser=0&hl=en&rclk=1,0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10772,Kuliner Jakarta Raya (Restaurant),0.0,0,0,,,"Kampung Pajak, Na IX-X, North Labuhan Batu Regency, North Sumatra",[object Object],,2.2637366,99.7682421,https://www.google.com/maps/place/Kuliner+Jakarta+Raya/data=!4m7!3m6!1s0x302d9b29fb646d33:0xc27265a01e2707bc!8m2!3d2.2637366!4d99.7682421!16s%2Fg%2F11qsh704n8!19sChIJM21k-ymbLTARvAcnHqBlcsI?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10775,Empek-empek Palembang (Restaurant),0.0,0,0,,,"42X8+H4Q, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444",[object Object],,1.1489722,104.0153691,"https://www.google.com/maps/place/Empek-empek+Palembang/@1.1489722,104.0153691,17z/data=!3m1!4b1!4m6!3m5!1s0x31d9896fe236ffd1:0x2387ac19fae6d1ae!8m2!3d1.1489722!4d104.0153691!16s%2Fg%2F11j0b4d9ky?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10784,Dapur Sentra (Brunch restaurant),0.0,0,0,,,"GHGG+HGR, Koto Sentajo, Sentajo Raya, Kuantan Singingi Regency, Riau",[object Object],,-0.4735037,101.576281,https://www.google.com/maps/place/Dapur+Sentra/data=!4m7!3m6!1s0x2e2a4f003942c9a7:0xebb45e63f8d27fa8!8m2!3d-0.4735037!4d101.576281!16s%2Fg%2F11w3c4mjx7!19sChIJp8lCOQBPKi4RqH_S-GNetOs?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10785,My Taste (Restaurant),0.0,0,0,,,"Jl. Teuku Umar No.1250, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 433988,1.148209,104.012976,"https://www.google.com/maps/place/My+Taste/@1.148209,104.012976,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98988aac4b4d5:0x75f89eab45443d56!8m2!3d1.148209!4d104.012976!16s%2Fg%2F1pztb6kp5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10787,Soto Ayam Suroboyo (Soto ayam restaurant),0.0,0,0,,,"Jl. Teuku Umar No.1250, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444","[{""day"": ""Sunday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Monday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Tuesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Wednesday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Thursday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Friday"", ""hours"": ""09:00 - 21:00""}, {""day"": ""Saturday"", ""hours"": ""09:00 - 21:00""}]",(0778) 433988,1.148209,104.012976,"https://www.google.com/maps/place/Soto+Ayam+Suroboyo/@1.148209,104.012976,17z/data=!3m1!4b1!4m6!3m5!1s0x31d98988aac4b4d5:0x954c1b42e1f59cd7!8m2!3d1.148209!4d104.012976!16s%2Fg%2F11b6dqy3kh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",-1.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10791,Sentra Kuliner Sriwijaya (Restaurant),0.0,0,0,,,"Jl. Kahuripan No.14, Karangbesuki, Kec. Sukun, Kota Malang, Jawa Timur 65111",[object Object],,-7.9763861,112.6304912,"https://www.google.com/maps/place/Sentra+Kuliner+Sriwijaya/@-7.9763861,112.6304912,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd62824a3b37099:0xb029f654e36ea1be!8m2!3d-7.9763861!4d112.6304912!16s%2Fg%2F11fkn0yl8q?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10794,Sentra Kuliner Pondok Maritim (Brunch restaurant),0.0,0,0,,,"Sentra Kuliner, Pondok Maritim B Jl. Raya Karang Klumprik, Balas Klumprik, WiyungBalas KlumprikKec. Wiyung, Surabaya, Jawa Timur 60222","[{""day"": ""Sunday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Monday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Friday"", ""hours"": ""06:30 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""06:30 - 23:00""}]",,-7.3256923,112.687838,"https://www.google.com/maps/place/Sentra+Kuliner+Pondok+Maritim/@-7.3256923,112.687838,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd7fd004b38f723:0x2e5b090fcb5ec868!8m2!3d-7.3256923!4d112.687838!16s%2Fg%2F11w1pzxp_r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10799,Sentra Wisata Kuliner Kandangan (Soup kitchen),0.0,0,0,,,"PMR4+XCM, Jl. Raya Tengger Kandangan, Kandangan, Kec. Benowo, Surabaya, Jawa Timur","[{""day"": ""Sunday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Monday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Tuesday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Wednesday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Thursday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Friday"", ""hours"": ""06:00 - 23:00""}, {""day"": ""Saturday"", ""hours"": ""06:00 - 23:00""}]",,-7.2575469,112.6560385,https://www.google.com/maps/place/Sentra+Wisata+Kuliner+Kandangan/data=!4m7!3m6!1s0x2dd7ff002e930f1f:0x203e9f7c8a27ca97!8m2!3d-7.2575469!4d112.6560385!16s%2Fg%2F11y79zxp26!19sChIJHw-TLgD_1y0Rl8oninyfPiA?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10804,LALAPAN SAMBAL MENTAH (Traditional restaurant),0.0,0,0,,,"42X7+GR6, Kampung Seraya, Batu Ampar, Batam City, Riau Islands",[object Object],,1.148778,104.0145215,"https://www.google.com/maps/place/LALAPAN+SAMBAL+MENTAH/@1.148778,104.0145215,17z/data=!3m1!4b1!4m6!3m5!1s0x31d989006e15451b:0x9abf41e2182b9fd2!8m2!3d1.148778!4d104.0145215!16s%2Fg%2F11vy2kg6vk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10806,RM  Manado bapontar 168 foodcourt  Batam  (Diner),0.0,0,0,,,"Jl. Nagoya Hill jln seraya, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444","[{""day"": ""Sunday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 20:00""}]",0812-8348-3035,1.148922,104.0138474,"https://www.google.com/maps/place/RM.+Manado+bapontar+168+foodcourt,+Batam./@1.148922,104.0138474,17z/data=!3m1!4b1!4m6!3m5!1s0x31d989a5b5b1bb7d:0x151c31ef3336452f!8m2!3d1.148922!4d104.0138474!16s%2Fg%2F11vbs5mqgp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10809,Ayam Penyet Mak Nyoss (Ayam penyet restaurant),0.0,0,0,,,"42X8+862, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444","[{""day"": ""Sunday"", ""hours"": ""11:00 - 02:00""}, {""day"": ""Monday"", ""hours"": ""11:00 - 02:00""}, {""day"": ""Tuesday"", ""hours"": ""11:00 - 02:00""}, {""day"": ""Wednesday"", ""hours"": ""11:00 - 02:00""}, {""day"": ""Thursday"", ""hours"": ""11:00 - 02:00""}, {""day"": ""Friday"", ""hours"": ""11:00 - 02:00""}, {""day"": ""Saturday"", ""hours"": ""11:00 - 02:00""}]",0813-7212-2125,1.148275,104.0155305,"https://www.google.com/maps/place/Ayam+Penyet+Mak+Nyoss/@1.148275,104.0155305,17z/data=!3m1!4b1!4m6!3m5!1s0x31d9898f7c3acf5d:0xdd64058798e2c80b!8m2!3d1.148275!4d104.0155305!16s%2Fg%2F11f5bxjz1w?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10820,Sentra Pkl Raya Tenggilis (Restaurant),0.0,0,0,,,"Jl. Raya Tenggilis No.138, Tenggilis Mejoyo, Kec. Tenggilis Mejoyo, Surabaya, Jawa Timur 60299",[object Object],,-7.3204947,112.7593206,"https://www.google.com/maps/place/Sentra+Pkl+Raya+Tenggilis/@-7.3204947,112.7593206,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd7fb1c31315275:0x50649a42625bc332!8m2!3d-7.3204947!4d112.7593206!16s%2Fg%2F11j4t6lkhr?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10824,Teras chilli peri (Restaurant),0.0,0,0,,,"Seraya garden No.56, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau","[{""day"": ""Sunday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 22:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 22:00""}]",0821-7242-6402,1.150305,104.0160449,https://www.google.com/maps/place/Teras+chilli+peri/data=!4m7!3m6!1s0x31d9899265b30bbd:0xd96cedbf71972cbf!8m2!3d1.150305!4d104.0160449!16s%2Fg%2F11st817stt!19sChIJvQuzZZKJ2TERvyyXcb_tbNk?authuser=0&hl=en&rclk=1,5.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10825,BAKSO 168 FOODCORT (Indonesian restaurant),0.0,0,0,,,"42X7+HX2, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444",[object Object],0812-6906-4423,1.1488875,104.0148906,"https://www.google.com/maps/place/BAKSO+168+FOODCORT/@1.1488875,104.0148906,17z/data=!3m1!4b1!4m6!3m5!1s0x31d989c840d68df7:0xfbfc9cc6dba30001!8m2!3d1.1488875!4d104.0148906!16s%2Fg%2F11vcbhcdjd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10830,Warung Buncit (Indonesian restaurant),0.0,0,0,,,"Komplek Nagoya Garden, Blok G No. 8, Seraya, Lubuk Baja Kota, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444",[object Object],(0778) 7044644,1.143712,104.006216,https://www.google.com/maps/place/Warung+Buncit/data=!4m7!3m6!1s0x31d98a29f6b950d3:0xe001eb0c254e19f7!8m2!3d1.143712!4d104.006216!16s%2Fg%2F11bc7qmvrb!19sChIJ01C59imK2TER9xlOJQzrAeA?authuser=0&hl=en&rclk=1,0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10840,RM Manado Bapontar (Brunch restaurant),0.0,0,0,,,"Jalan Seraya Gazebo No.54-55 FOODCOURT 168, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444","[{""day"": ""Sunday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Monday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Tuesday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Wednesday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Thursday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Friday"", ""hours"": ""08:00 - 20:00""}, {""day"": ""Saturday"", ""hours"": ""08:00 - 20:00""}]",0812-8348-3035,1.1489113,104.0138675,https://www.google.com/maps/place/RM+Manado+Bapontar/data=!4m7!3m6!1s0x31d9893573ce6487:0x26a556caab33342b!8m2!3d1.1489113!4d104.0138675!16s%2Fg%2F11vf169673!19sChIJh2TOczWJ2TERKzQzq8pWpSY?authuser=0&hl=en&rclk=1,2.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10841,Warung pempek Nila (Pempek restaurant),0.0,0,0,,,"42X8+WQ3, Kampung Seraya, Batu Ampar, Batam City, Riau Islands 29444",[object Object],,1.1497625,104.0169219,"https://www.google.com/maps/place/Warung+pempek+Nila/@1.1497625,104.0169219,17z/data=!3m1!4b1!4m6!3m5!1s0x31d989001346c99b:0xcc5f651ad29661e5!8m2!3d1.1497625!4d104.0169219!16s%2Fg%2F11vqs5vdww?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10855,Tempat Makan Rujak (Cafe),0.0,0,0,,,"42PG+99Q, Jl. Laksamana Bintan Komp. Pertokoan Seruni, Kp. Seraya, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444",[object Object],,1.1359559,104.025988,https://www.google.com/maps/place/Tempat+Makan+Rujak/data=!4m7!3m6!1s0x31d9897437b1b717:0x489cb8ba1a6e7072!8m2!3d1.1359559!4d104.025988!16s%2Fg%2F11gcxznkgg!19sChIJF7exN3SJ2TERcnBuGrq4nEg?authuser=0&hl=en&rclk=1,0.0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10862,Warung bakso & mie ayam mas aris (Restaurant),0.0,0,0,,,"Kaving seraya, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29444",[object Object],0857-1216-4163,1.1496233,104.017273,"https://www.google.com/maps/place/Warung+bakso+%26+mie+ayam+mas+aris/@1.1496233,104.017273,17z/data=!3m1!4b1!4m6!3m5!1s0x31d989f26b0244a5:0x24abb48e70c87a06!8m2!3d1.1496233!4d104.017273!16s%2Fg%2F11sr_y6kwg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI0MDgyOC4wIKXMDSoASAFQAw%3D%3D",0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
10884,Warung mak gaul (Nasi restaurant),0.0,0,0,,,"Nagoya point, Blk. C No.02, Sungai Lekop, Kec. Sagulung, Kota Batam, Kepulauan Riau 29445",[object Object],0821-7374-9120,1.0330505,103.9454673,https://www.google.com/maps/place/Warung+mak+gaul/data=!4m7!3m6!1s0x31d98dad81cb1d05:0x9fee04738bc108c!8m2!3d1.0330505!4d103.9454673!16s%2Fg%2F11sd_pd56_!19sChIJBR3Lga2N2TERjBC8OEfg_gk?authuser=0&hl=en&rclk=1,0,F&B,Indonesia.Batam.Kuliner.202406162232.db,places,null_required_column
